condition	systematic_id	better_than_wild_type	severity	allele_type	expression	evidence	file	sheet_name
EMM_NH4Cl	SPNCRNA.236	True	fitness_log2(0.153)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.256	True	fitness_log2(0.0896)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.26	True	fitness_log2(0.0773)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.30	True	fitness_log2(0.087)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.37	True	fitness_log2(0.0804)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.382	True	fitness_log2(0.146)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.388	True	fitness_log2(0.13)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.389	True	fitness_log2(0.0979)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.394	True	fitness_log2(0.08)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.401	True	fitness_log2(0.0815)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.421	True	fitness_log2(0.0816)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.452	True	fitness_log2(0.129)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.46	True	fitness_log2(0.101)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.538	True	fitness_log2(0.104)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.650	True	fitness_log2(0.163)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.720	True	fitness_log2(0.0833)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.781	True	fitness_log2(0.192)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.784	True	fitness_log2(0.0908)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.819	True	fitness_log2(0.103)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.934	True	fitness_log2(0.0977)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.942	True	fitness_log2(0.0842)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.965	True	fitness_log2(0.0868)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
EMM_NH4Cl	SPNCRNA.974	True	fitness_log2(0.106)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_benign
Diam2mM	SPNCRNA.103	False	fitness_log2(-0.149)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.103	False	fitness_log2(-0.0763)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.103	False	fitness_log2(-0.11)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.103	False	fitness_log2(-0.185)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.103	False	fitness_log2(-0.0661)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.103	False	fitness_log2(-0.0479)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.103	False	fitness_log2(-0.0516)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.103	False	fitness_log2(-0.0783)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1039	True	fitness_log2(0.223)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_0.5mM	SPNCRNA.1039	True	fitness_log2(0.0758)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.1039	True	fitness_log2(0.137)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1039	True	fitness_log2(0.124)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1039	True	fitness_log2(0.106)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1064	True	fitness_log2(0.196)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.1064	True	fitness_log2(0.203)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1064	True	fitness_log2(0.237)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1064	True	fitness_log2(0.212)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1064	True	fitness_log2(0.246)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.1064	True	fitness_log2(0.164)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1064	True	fitness_log2(0.203)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Torin5uM	SPNCRNA.1064	True	fitness_log2(0.163)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1064	True	fitness_log2(0.301)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.1073	True	fitness_log2(0.217)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1073	True	fitness_log2(0.173)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.1073	True	fitness_log2(0.239)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gluc2	SPNCRNA.1073	False	fitness_log2(-0.159)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1073	True	fitness_log2(0.265)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1073	True	fitness_log2(0.235)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1073	True	fitness_log2(0.288)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1073	True	fitness_log2(0.141)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1073	True	fitness_log2(0.206)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1073	True	fitness_log2(0.268)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.1088	True	fitness_log2(0.168)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1088	True	fitness_log2(0.15)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1088	True	fitness_log2(0.282)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1088	True	fitness_log2(0.246)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1088	True	fitness_log2(0.289)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1088	True	fitness_log2(0.223)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1088	True	fitness_log2(0.243)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1097	True	fitness_log2(0.146)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.1097	True	fitness_log2(0.208)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.1097	False	fitness_log2(-0.0984)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1097	True	fitness_log2(0.272)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1097	True	fitness_log2(0.113)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1097	True	fitness_log2(0.134)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.1097	False	fitness_log2(-0.0827)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1097	True	fitness_log2(0.154)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.1125	False	fitness_log2(-0.274)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Caff10mM	SPNCRNA.1130	False	fitness_log2(-0.118)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.1130	True	fitness_log2(0.321)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.1130	False	fitness_log2(-0.0602)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.1130	False	fitness_log2(-0.0202)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.1130	False	fitness_log2(-0.128)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1130	True	fitness_log2(0.278)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.1130	True	fitness_log2(0.206)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1130	True	fitness_log2(0.182)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.1130	False	fitness_log2(-0.11)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.1154	False	fitness_log2(-0.41)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1154	False	fitness_log2(-0.152)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.1154	False	fitness_log2(-0.181)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.1154	False	fitness_log2(-0.213)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.1154	False	fitness_log2(-0.233)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.1154	False	fitness_log2(-0.203)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.1154	False	fitness_log2(-0.0947)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.005	SPNCRNA.1154	False	fitness_log2(-0.143)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.1154	False	fitness_log2(-0.0514)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.1154	False	fitness_log2(-0.182)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1154	False	fitness_log2(-0.27)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1165	True	fitness_log2(0.332)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Ant1ng	SPNCRNA.1166	False	fitness_log2(-0.062)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1166	False	fitness_log2(-0.222)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.12	True	fitness_log2(0.238)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.12	True	fitness_log2(0.187)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.12	True	fitness_log2(0.269)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.12	True	fitness_log2(0.148)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1249	False	fitness_log2(-0.0989)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.1249	False	fitness_log2(-0.028)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1255	True	fitness_log2(0.225)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Caff10mM	SPNCRNA.130	True	fitness_log2(0.171)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.130	True	fitness_log2(0.165)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.130	False	fitness_log2(-0.0586)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.130	True	fitness_log2(0.197)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.130	True	fitness_log2(0.171)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.130	True	fitness_log2(0.237)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.130	True	fitness_log2(0.319)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.130	True	fitness_log2(0.197)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.130	True	fitness_log2(0.226)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.130	True	fitness_log2(0.241)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1306	True	fitness_log2(0.24)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1306	True	fitness_log2(0.479)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.1326	False	fitness_log2(-0.181)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1326	True	fitness_log2(0.191)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1341	True	fitness_log2(0.248)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1341	True	fitness_log2(0.301)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1341	True	fitness_log2(0.289)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1341	True	fitness_log2(0.295)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1343	False	fitness_log2(-0.136)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1348	True	fitness_log2(0.262)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1348	True	fitness_log2(0.271)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1361	True	fitness_log2(0.141)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.1361	False	fitness_log2(-0.133)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.1361	True	fitness_log2(0.11)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1361	True	fitness_log2(0.242)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1361	True	fitness_log2(0.162)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1361	True	fitness_log2(0.0897)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Sorb1.2M	SPNCRNA.1361	True	fitness_log2(0.114)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1361	True	fitness_log2(0.126)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1361	True	fitness_log2(0.188)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.137	False	fitness_log2(-0.0953)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.137	True	fitness_log2(0.246)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.137	True	fitness_log2(0.29)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.137	True	fitness_log2(0.215)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.137	True	fitness_log2(0.00598)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.137	False	fitness_log2(-0.0124)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.137	True	fitness_log2(0.288)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1415	True	fitness_log2(0.181)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.1415	False	fitness_log2(-0.137)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.1415	True	fitness_log2(0.172)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1415	True	fitness_log2(0.214)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1415	True	fitness_log2(0.228)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1415	True	fitness_log2(0.183)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.144	True	fitness_log2(0.187)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.1443	True	fitness_log2(0.188)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1443	True	fitness_log2(0.321)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1443	True	fitness_log2(0.253)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1443	True	fitness_log2(0.275)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1443	True	fitness_log2(0.261)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.145	False	fitness_log2(-0.0985)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.145	False	fitness_log2(-0.0634)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.145	True	fitness_log2(0.286)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.145	True	fitness_log2(0.307)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.145	True	fitness_log2(0.282)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.005	SPNCRNA.145	True	fitness_log2(0.224)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.145	False	fitness_log2(-0.0938)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.1460	True	fitness_log2(0.148)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1460	True	fitness_log2(0.213)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.1460	False	fitness_log2(-0.108)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gluc3	SPNCRNA.1460	False	fitness_log2(-0.0605)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1460	True	fitness_log2(0.284)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1460	True	fitness_log2(0.195)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.1460	True	fitness_log2(0.209)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1460	True	fitness_log2(0.2)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1530	False	fitness_log2(-0.159)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.1530	False	fitness_log2(-0.459)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.1530	False	fitness_log2(-0.293)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.1530	False	fitness_log2(-0.148)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.1530	False	fitness_log2(-0.209)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.1530	False	fitness_log2(-0.0857)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.005	SPNCRNA.1530	False	fitness_log2(-0.142)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.1530	False	fitness_log2(-0.122)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.1530	False	fitness_log2(-0.233)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1530	False	fitness_log2(-0.387)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.1559	False	fitness_log2(-0.136)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.1559	False	fitness_log2(-0.196)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.1559	False	fitness_log2(-0.172)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.1559	False	fitness_log2(-0.155)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1559	False	fitness_log2(-0.112)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1562	False	fitness_log2(-0.461)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
